"Created-At";"From-User";"From-User-Id";"To-User";"To-User-Id";"Language";"Source";"Text";"Geo-Location-Latitude";"Geo-Location-Longitude";"Retweet-Count";"Id"
11/12/19 2:30 PM;"Gerson Carvalho";"1044294182188257282";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194291472088084480"
11/12/19 2:30 PM;"Antônio C de Freitas";"2502539441";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194291294589374465"
11/12/19 2:29 PM;"Emmanuel Mourão";"618320963";"benjaminback";"55562632";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@benjaminback Balbuena é titular sim. Joga do lado do Diop, zagueiro jovem francês  west ham. #fsradiobrasil";;;0;"1194291163743817728"
11/12/19 2:27 PM;"ROBERT DE JESUS SOUZA";"1192469161278148610";"GeneralMourao";"1058819604741525510";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@GeneralMourao GENERAL MOURAO POR FAVOR ME ESPLIQUE
POR HIERARQUIA
QUEM ESTA SUBORDINADO A QUEM
O EXERCITO ESTA SUBORDINADO AO CONGRESSO
 AO STF 
OU E AUTONOMO E PODE AGIR EM QUALQUER SETOR SEM NEHUM DESMANDO 
O EXERCITO E UMA FORÇA SOBERANO??";;;0;"1194290704270479362"
11/12/19 2:27 PM;"Nilza";"1092459038762246144";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194290654366576642"
11/12/19 2:26 PM;"iago";"814617849041915904";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"hahaha vou mandar sim abin!!! fica tranquila ai, manda abraço pro Mourão fala que foi só trakinagem https://t.co/rf6KsQWhxL";;;0;"1194290411063382016"
11/12/19 2:25 PM;"Mourão";"889935542737129472";"delucca";"13124602";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@delucca https://t.co/7rI5dEMe0A";;;0;"1194290022444388352"
11/12/19 2:24 PM;"Ap. Ari C Nascimento";"261893447";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194289848036802560"
11/12/19 2:24 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @whsallas: 'kkkkkkkk viu o que eu postei no twitter?'

poxa kkkk nem vi
te silenciei ano passado";;;94;"1194289766302437381"
11/12/19 2:23 PM;"Fabricio Miranda";"871210587463843840";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @cahemota: Pega essa sequência do André Mourão, da Foto FC, no aquecimento ontem no Maracanã. 

Gabriel avistou o Gabigolzinho, que viu…";;;349;"1194289747402907649"
11/12/19 2:23 PM;"ROBERT DE JESUS SOUZA";"1192469161278148610";"BolsonaroSP";"74756085";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@BolsonaroSP SR EXELENTISSIMO GENERAL MOURAO O BRASIL CONFIA NO SENHOR
NOS  ESTAMOS BEM SEGUROS";;;0;"1194289585578283010"
11/12/19 2:23 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @leitedemanga: acho absolutamente todas as gírias do sul horrorosas    sou xenofobica?
https://t.co/AOgFNFZxS4";;;67;"1194289562660593664"
11/12/19 2:23 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @luscas: imagens que só de ver já da água na boca https://t.co/oqCyg7CLNU";;;15911;"1194289513155182597"
11/12/19 2:22 PM;"J.Palmeira";"981622446553001984";"farias_leonidas";"1168948105309544448";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@farias_leonidas @MarquesAlessa @FlavioBolsonaro E nem venha com  essa do Mourão... Nossos Generais são um bando de covardes. País sendo roubado, destruído e eles em berço esplêndido.
#ImpeachmentGilmarMendes";;;0;"1194289378262167555"
11/12/19 2:22 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @whsallas: eu queria me desculpar todas as vezes que eu flertei na internet só pelo meme ou por fogo no cu

e na verdade nunca tive inte…";;;183;"1194289319999164418"
11/12/19 2:22 PM;"AguinaldoPetrin";"1135205866821619713";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194289266223976449"
11/12/19 2:21 PM;"Sininho";"54588822";"GrupoMetropole";"126725433";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@GrupoMetropole Quem deveria decidir sobre esses títulos era o verdadeiro cidadão s9teropolitano. Queroa saber o que Mourão fez por nossa cidade.";;;0;"1194289116302712834"
11/12/19 2:20 PM;"danimel";"1646575435";"mourao_la";"990038839954739201";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"@mourao_la @Jonvlogs @sincerojesuis KKKKKKK foi a mesma reação que a minha";;;0;"1194288862291484672"
11/12/19 2:20 PM;"RIC Mais";"389031552";;"-1";"pt";"<a href='http://pr.ricmais.com.br' rel='nofollow'>RIC Mais Paraná</a>";"Jovem escorrega, bate a cabeça e morre afogado em piscina de Campo Mourão https://t.co/CL4XO0ZKiX https://t.co/QATcJXe24P";;;0;"1194288774160814081"
11/12/19 2:20 PM;"O Sol Rúbi";"829478445205823489";"Its_Pablosz";"928423082146127872";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@Its_Pablosz Se nn vai ficar nn, eu vou almoçar com você";;;0;"1194288748772638720"
11/12/19 2:19 PM;"elibar";"984125005679259652";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194288626437382144"
11/12/19 2:19 PM;"aluysio";"976216501677187076";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194288585207406594"
11/12/19 2:19 PM;"RAMESOJALVES";"2835757684";"50ChicoAlencar";"110522807";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@50ChicoAlencar @keisariCisar O trabalhador do Brasil está se tornando mendigo na forma da lei , graças aos militares Jair Bolsonaro e Mourão que ele pôs no poder !????????????";;;0;"1194288524700377088"
11/12/19 2:18 PM;"Glaucio Opressor SBC ??????";"843973369435488257";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @JCarOliveira: Mourão sobe o tom: “Onde está o Estado de Direito no Brasil?” https://t.co/bkTxICdDP2";;;4;"1194288435865047045"
11/12/19 2:18 PM;"ANTONIO PEDROSA";"356636365";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194288316813905920"
11/12/19 2:16 PM;"@davidcostta";"1043576019620384768";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194287890437746694"
11/12/19 2:16 PM;"marcelo Lula oliveira";"4039337554";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @ruipalanque: Amigos bom dia . Ao acabar com o DPVAT, o sinistro Bozo quer aumentar ainda mais a indústria da morte. Um cafajeste. Vamos…";;;59;"1194287886952210432"
11/12/19 2:13 PM;"?????? FALA SÉRIO!";"814284335658504193";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194287073546649605"
11/12/19 2:11 PM;"Bel Martinez.ba";"1060012226743017472";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194286657094193152"
11/12/19 2:11 PM;"bahia.ba";"3523906335";;"-1";"pt";"<a href='http://bahia.ba' rel='nofollow'>Bahia.ba</a>";"Mourão: África é prioridade na atuação externa brasileira - #Agora, no https://t.co/uXaNTzLBGU! - https://t.co/xDkIIxpzT5 https://t.co/stU97RWClc";;;0;"1194286641193635840"
11/12/19 2:11 PM;"Mourão";"889935542737129472";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @florestanjr: A mamata não acabou, apenas mudou de mãos. Neste ano a Globo com 33% da audiência, recebeu R$10,5 milhões em publicidade f…";;;2589;"1194286508359991301"
11/12/19 2:11 PM;"eliasnet";"478067518";;"-1";"pt";"<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>";"General Mourão diz que, se a Justiça não tirar os corruptos do poder, o Exército tirará https://t.co/BuMF4tm5zu";;;0;"1194286496603353088"
11/12/19 2:10 PM;"leila trautvein ribe";"189688913";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194286447341248514"
11/12/19 2:10 PM;"elvira ?";"1026139976784912384";"emilly_mourao";"734970551559655424";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@emilly_mourao https://t.co/63UzU8cSgd";;;0;"1194286422779465728"
11/12/19 2:09 PM;"Elizabeth Pipersberg";"315308417";;"-1";"pt";"<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>";"Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/rm9kC9eAg0";;;0;"1194286043937353728"
11/12/19 2:06 PM;"Christian Anderson";"731450701";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194285374866112513"
11/12/19 2:04 PM;"Diogo Mourão";"2211963197";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @palmeriodoria: É a guerra! https://t.co/jYiFZdGVe6";;;105;"1194284885785100289"
11/12/19 2:03 PM;"Elen Mourão";"1047546457635606529";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Fora Gilmar 
#ImpeachmantGilmarMendes https://t.co/2gcQLkoONS";;;0;"1194284676220903426"
11/12/19 2:03 PM;"Elen Mourão";"1047546457635606529";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Fora Gilmar 
#ImpeachmantGilmarMendes https://t.co/UxfzJH2Y0I";;;0;"1194284561183760384"
11/12/19 2:02 PM;"Elen Mourão";"1047546457635606529";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Fora Gilmar 
#ImpeachmantGilmarMendes https://t.co/UnihmGsSOb";;;0;"1194284410599809030"
11/12/19 2:02 PM;"josephrodrigues";"3227117326";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194284391209549824"
11/12/19 2:02 PM;"Regina Mourão Landim";"1180614564091748358";"Biakicis";"357030742";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"@Biakicis Em você eu confio.";;;0;"1194284292827992064"
11/12/19 2:02 PM;"Elen Mourão";"1047546457635606529";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Fora Gilmar 
#ImpechmentGilmarMendes https://t.co/UnihmGsSOb";;;0;"1194284280974913536"
11/12/19 2:01 PM;"Elen Mourão";"1047546457635606529";;"-1";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"#ImpechmentGilmarMendes https://t.co/1rRh9GFqmq";;;0;"1194284165811838978"
11/12/19 2:01 PM;"Elen Mourão";"1047546457635606529";;"-1";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"#ImpeachmantGilmarMendes https://t.co/bfC0ifNLT0";;;1;"1194283996890456066"
11/12/19 2:00 PM;"Elen Mourão";"1047546457635606529";;"-1";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"#ImpeachmantGilmarMendes https://t.co/rF7StY1PLu";;;0;"1194283895409254408"
11/12/19 2:00 PM;"Elcy Pereira";"1129061837046198272";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194283830120734721"
11/12/19 2:00 PM;"Elen Mourão";"1047546457635606529";;"-1";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"#ImpeachmantGilmarMendes https://t.co/iNE0UVgnwa";;;0;"1194283787108200448"
11/12/19 1:59 PM;"Clau Mir";"285779682";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194283482865897474"
11/12/19 1:58 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @MediaAnitta: O apresentador diz que alguém da platéia irá ganhar 6 mil euros...

Essa é a reação da Anitta: https://t.co/G46Bwi0JW0";;;1804;"1194283307229421569"
11/12/19 1:58 PM;"Alexandre Abreu";"1008014931919360000";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194283261813547008"
11/12/19 1:57 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @vimondoni: Mano, não vou fazer questão de mais ninguém é isso";;;488;"1194283092934049792"
11/12/19 1:57 PM;"amor de cerveja";"990038839954739201";"Jonvlogs";"441120475";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@Jonvlogs @sincerojesuis ?";;;0;"1194283022046179329"
11/12/19 1:57 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @Carol_Frouche: Chupou minha bct igual manga e quando me vê nos roles finge q n me conhece kkkkkkkk brabao";;;3215;"1194282971815141376"
11/12/19 1:55 PM;"Ricardo Pereira";"2282223512";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194282620319944704"
11/12/19 1:54 PM;"Dayana";"131271332";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Dynho já foi falando q quarta tem xamã no barril, pena q quinta eu tenho prova ??";;;0;"1194282236285276160"
11/12/19 1:53 PM;"Dayana";"131271332";"Dayana_Mourao";"131271332";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"Depois desse mimo trabalhei igual uma fdp hahahahahah";;;0;"1194282090596044801"
11/12/19 1:53 PM;"Dayana";"131271332";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"chego no trabalho e em cima da minha mesa tinha um pedaço de empadão de queijo me esperando ???";;;0;"1194282026234503174"
11/12/19 1:51 PM;"Dayana";"131271332";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @luisacostaf_: incrível como a gente é tão acostumada com homem babaca e podre que quando vê algo desse tipo fica boba, sendo que na vdd…";;;34308;"1194281505335447553"
11/12/19 1:50 PM;"Fernando Rodrigues";"104510290";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194281415468339203"
11/12/19 1:50 PM;"Diogo Mourão";"2211963197";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @SobralIzabella: A minha estagiária minion precisou usar o DPVAT ano passado. Questionei sobre o que achava desta novidade. Adivinhem??…";;;1733;"1194281291128168449"
11/12/19 1:49 PM;"JOÃO FONTEBASSO";"1190055995348787201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194280950659727360"
11/12/19 1:48 PM;"Paulo da Mata";"309142542";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"RT @ruipalanque: Amigos bom dia . Ao acabar com o DPVAT, o sinistro Bozo quer aumentar ainda mais a indústria da morte. Um cafajeste. Vamos…";;;59;"1194280840508923904"
11/12/19 1:47 PM;"Lady Fe";"939959316362289153";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194280599017668608"
11/12/19 1:47 PM;"JOÃO GOMES MARTINS";"4354519877";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194280463780761603"
11/12/19 1:47 PM;"Dayana";"131271332";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @Carol_Frouche: Chupou minha bct igual manga e quando me vê nos roles finge q n me conhece kkkkkkkk brabao";;;3215;"1194280459452194817"
11/12/19 1:47 PM;"Wil Menezes-Bolsonaro ??Aliança pelo Brasil.";"27660599";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194280443237064704"
11/12/19 1:46 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @DeejayGuuga: Mulher demora pra se arrumar pq fica apagando as conversa do whats";;;488;"1194280405219889152"
11/12/19 1:46 PM;"DUDA ????";"938898686859505664";"Gbsilva00";"775039970570633216";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@Gbsilva00 Duvido que rejeita";;;0;"1194280322998947841"
11/12/19 1:45 PM;"Dayana";"131271332";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @marziu_: que Ogum seja por mim em todos os momentos de minha vida. me levantando quando eu cair e comemorando comigo as minhas vitórias…";;;69;"1194280095218896903"
11/12/19 1:44 PM;"Ana Eni";"1070806270859448320";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194279872916537345"
11/12/19 1:44 PM;"marcos gache";"2883920581";;"-1";"pt";"<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>";"Mourão: ‘África é uma prioridade perene para a nossa atuação externa’ https://t.co/apjgVJauWX";;;0;"1194279710508933120"
11/12/19 1:43 PM;"Elen Mourão";"1047546457635606529";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @CarlosBoIsonar0: Voltei nessa porra igual fênix";;;1100;"1194279606263668736"
11/12/19 1:43 PM;"Francisco Alcino De Sousa";"1161358178807889920";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194279559690162176"
11/12/19 1:43 PM;"?? ? César ??";"198314584";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194279483970338816"
11/12/19 1:43 PM;"Jorge Machado Garcia";"871145914156625921";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194279440999694336"
11/12/19 1:42 PM;"Cavadas Carla #PorUmRioSemCrivella";"815960951526748165";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194279345155653633"
11/12/19 1:42 PM;"Elvando";"984066748663173121";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194279317364236289"
11/12/19 1:42 PM;"amor de cerveja";"990038839954739201";;"-1";"und";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @flypz: https://t.co/1hbOzOnOJR";;;5699;"1194279299328741381"
11/12/19 1:41 PM;"Marcos Leite";"710633471610331136";"terca_livre";"1014015146514100224";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"@terca_livre Mourão come cocô, só pode.";;;0;"1194278943077158912"
11/12/19 1:40 PM;"Anti Foro de SP";"1191327400837230593";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194278900244852736"
11/12/19 1:39 PM;"Tribuna do Agreste";"418055868";;"-1";"pt";"<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>";"Tribuna do Sertão - África é uma 'prioridade perene', diz Mourão https://t.co/Bpu6WToEFB";;;0;"1194278591468580864"
11/12/19 1:38 PM;"Anderson";"1160731317325172736";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194278203839393793"
11/12/19 1:36 PM;"Jose Mari";"2738843192";;"-1";"es";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @ClauBen13: Ahora me queda más clara la visita de Manini a Brasil y su conversación con Mourao.
Luis tendrá que apoyarse mucho en Manini…";;;52;"1194277770144239617"
11/12/19 1:35 PM;"amor de cerveja";"990038839954739201";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @solitary_failed: meu ex falava que ninguém nunca me amaria mais que ele, que ele fazia um “favor” por me namorar 
agora namoro o ex del…";;;1066;"1194277631442726912"
11/12/19 1:35 PM;"Jean Rodrigues Construtor";"443914504";;"-1";"pt";"<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>";"Com Mourão, Maringá sediará a Conecti 2019 https://t.co/PMmuBAoAI0";;;0;"1194277422935531520"
11/12/19 1:35 PM;"Tio analista de direita";"1056139682864603136";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194277420167241728"
11/12/19 1:33 PM;"Nicholas??";"262323125";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194277116206047238"
11/12/19 1:33 PM;"DBA";"92780914";;"-1";"pt";"<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>";"RT @terca_livre: Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194276997758955522"
11/12/19 1:32 PM;"ATLANTICO Online";"1080906751384477696";;"-1";"pt";"<a href='https://buffer.com' rel='nofollow'>Buffer</a>";"'As relações com a África são e serão prioritárias para o Brasil e o para os brasileiros”, declarou o vice-presidente do Brasil, @GeneralMourao durante a cerimônia de abertura do Fórum Brasil África 2019, promovido pelo @weareibraf 
#BAF2019 
https://t.co/UgXnnGkhmx https://t.co/m7DBoOXfX0";;;0;"1194276721614368770"
11/12/19 1:31 PM;"Mauro Henrique";"4090335916";;"-1";"pt";"<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>";"RT @republica_ctba: Mourão: ‘Nossa missão é restaurar e reerguer a nossa pátria’ https://t.co/MHqqRJGsun";;;1428;"1194276636151169030"
11/12/19 1:31 PM;"Mario Andrade";"945805811514855425";;"-1";"pt";"<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>";"RT @EnockFormiga: Só para lembrar! 
Em entrevista para a revista A Crusoé, em agosto de 2018, o general Hamilton Mourão, vice de Jair Bolso…";;;376;"1194276430147997696"
11/12/19 1:30 PM;"Rose";"69301575";;"-1";"pt";"<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>";"Olha o golpeeee https://t.co/8VkKaTuejw";;;0;"1194276404944424961"
11/12/19 1:30 PM;"Terça Livre TV (Oficial)";"1014015146514100224";;"-1";"pt";"<a href='https://www.tercalivre.com.br/' rel='nofollow'>Terça Livre TV</a>";"Mourão: 'África é uma prioridade perene para a nossa atuação externa' - https://t.co/qZd9w8MoiP";;;68;"1194276398053167106"
